Sheet,Unnamed: 0,Unnamed: 1,Unnamed: 2,TIME,TOTAL HOURLY SALES,AVERAGE hourly sales ,Header,Month,Week-date,staff,student,tourism,MA(4) staff,MA(4) student,MA(4) others,Flavour,identity,Revenue,Date,1 Toppings ,Apricot ,Banana Caramel ,Chai Tea ,Cherry Almond Fudge ,Chocolate ,Coffee  ,Cus. IC Sand ,Ginger ,Green Tea ,Hazelnut ,IceCream Sand ,Lime Coconut ,Mango ,Mint Choco  ,Pina Colada ,Piachio ,Pure Coco . ,Red Bean ,S. Caramel ,Strawberry ,3 Toppings  ,Vanilla Bean ,Waffle Cone ,YY Seasame ,Sales,Product,S. Caramel,Mango,Chocolate,Pure Coconut,Mint Choco,Strawberry,Coffee ,Banana ,Ice Cream Sand ,Cherry Almond ,Pistachio ,1 Topping ,Cus IC Sand ,3 Topping ,Pure Coco .,Waffle Cone,Green Tea,Hazelnut,Vanilla Bean,Chai Tea,Pina Colada,Banana Caramel,Coffee,Cherry Almond,YY Seasame,Lime Coconut,Chocoate Cookies,Ice Cream SAND,Red Bean,Ginger,Miscellenous,Granola,Apricot,1 Topping,3 Topping,Week,Pure Coconut ,Mint Choco 
Flavour Analysis,,,,,,,Data,,,,,,,,,Hazelnut,student,9824.66666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Hazelnut,Staff,3296.21212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Ice Cream Sand,tourism,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Ice Cream Sand,Staff,1836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Ice Cream Sand,student,5010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Lime Coconut,tourism,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Lime Coconut,student,1661.50001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Lime Coconut,Staff,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mango,tourism,4310.83334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mango,student,14128.30953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mango,Staff,8030.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mint Choco,tourism,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mint Choco,student,14861.04761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Mint Choco,Staff,5542.87878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pina Colada,tourism,1280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pina Colada,student,5301.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pina Colada,Staff,2787.87878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pistachio St,student,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pistachio St,Staff,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pure Coco .,tourism,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pure Coco .,student,13570.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Pure Coco .,Staff,5729.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Red Bean,tourism,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Red Bean,student,1896.33334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Red Bean,Staff,1342.21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,S. Caramel,tourism,3560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,S. Caramel,student,25201.79338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,S. Caramel,Staff,10226.21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Strawberry,tourism,3760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Strawberry,student,11541.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Strawberry,Staff,5426.75757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Vanilla Bean,tourism,1640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Vanilla Bean,student,4937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Vanilla Bean,Staff,2273.25757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Waffle Cone,tourism,2326.01572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Waffle Cone,student,8707.51613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,Waffle Cone,Staff,4079.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,YY Seasame,tourism,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,YY Seasame,student,4363.50001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavour Analysis,,,,,,,Data,,,,,,,,,YY Seasame,Staff,2309.54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,2546.21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,3986.5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,1769.54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,6863.87878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,2575.54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,3056.5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,3296.21212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,1836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,8030.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,5542.87878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,2787.87878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,5729.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,1342.21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,10226.21211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,5426.75757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,2273.25757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,4079.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,Staff,2309.54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,2054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,9197.49999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,9952.83333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,4570.99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,13906.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,4938.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,9667.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,9824.66666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,5010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,1661.50001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,14128.30953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,14861.04761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,5301.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,13570.33333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,1896.33334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,25201.79338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,11541.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,4937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,8707.51613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,student,4363.50001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,79.90566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,3999.24528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,2040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,4310.83334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,3560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,3760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,1640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,2326.01572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue by identity,,,,,,,Data,,,,,,,,,,tourism,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Sat 1 Apr 2017,0.0,0.0,26.0,104.0,0.0,156.0,26.0,0.0,0.0,0.0,260.0,0.0,0.0,338.0,208.0,26.0,0.0,52.0,0.0,390.0,156.0,0.0,26.0,155.0,0.0,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Sun 2nd Apr 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Mon 3rd Apr 2017,0.0,0.0,0.0,52.0,52.0,130.0,52.0,0.0,0.0,0.0,286.0,30.0,0.0,234.0,338.0,0.0,0.0,338.0,0.0,806.0,390.0,0.0,26.0,155.0,26.0,2915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Tue 4th Apr 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Wed 5th Apr 2017,6.0,0.0,234.0,26.0,0.0,390.0,0.0,0.0,0.0,52.0,104.0,150.0,0.0,260.0,416.0,0.0,0.0,572.0,0.0,650.0,208.0,0.0,26.0,195.0,26.0,3315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Thu 6th Apr 2017,0.0,0.0,260.0,364.0,0.0,234.0,26.0,0.0,0.0,26.0,26.0,60.0,0.0,468.0,104.0,0.0,0.0,364.0,26.0,520.0,234.0,0.0,26.0,145.0,26.0,2909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Fri 7th Apr 2017,0.0,0.0,312.0,208.0,0.0,182.0,52.0,0.0,0.0,104.0,26.0,90.0,0.0,130.0,312.0,26.0,0.0,390.0,26.0,494.0,156.0,0.0,0.0,182.0,0.0,2690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Sat 8th Apr 2017,0.0,0.0,234.0,182.0,52.0,182.0,0.0,0.0,0.0,52.0,26.0,30.0,0.0,26.0,208.0,0.0,0.0,234.0,26.0,208.0,234.0,0.0,0.0,125.0,0.0,1819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student daily,,,,,,,Data,,,,,,,,,,,,Sun 9th Apr 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
